transaction_id,customer_id,product_id,transaction_date,quantity,payment_method,unit_price,total_amount,timestamp
1548,67,6,2024-06-04,1,Efectivo,1000,1072.3590584926988,2024-06-04 13:31:37
1549,56,6,2024-05-05,3,Tarjeta,1000,3180.0851198337195,2024-05-05 19:31:23
1550,40,6,2024-07-11,1,Efectivo,1000,1072.9575083362315,2024-07-11 16:32:47
1551,98,4,2024-06-07,2,Efectivo,100,294.1631930112982,2024-06-07 13:03:26
1552,40,5,2024-08-02,2,Transferencia,500,1044.9115654742625,2024-08-02 16:40:11
1553,91,8,2024-03-22,1,Transferencia,350,419.9188716238831,2024-03-22 02:58:06
1554,77,6,2024-01-07,2,Tarjeta,1000,2114.441015203412,2024-01-07 10:24:09
1555,33,3,2024-03-31,2,Transferencia,50,235.08746409769958,2024-03-31 17:06:46
1556,6,3,2024-01-17,1,Efectivo,50,90.4198902925641,2024-01-17 05:14:51
1557,88,6,2024-10-17,2,Transferencia,1000,2183.2359839211704,2024-10-17 14:28:35
1558,19,7,2024-07-30,3,Tarjeta,720,2348.5898645154057,2024-07-30 16:51:59
1559,80,6,2024-04-19,3,Efectivo,1000,3053.058670758536,2024-04-19 20:17:10
1560,40,3,2024-04-05,1,Tarjeta,50,100.48235916339857,2024-04-05 10:12:03
1561,92,4,2024-08-04,2,Transferencia,100,356.1440898538542,2024-08-04 08:17:57
1562,97,1,2024-09-04,3,Transferencia,100,544.4163316677136,2024-09-04 03:53:46
1563,59,1,2024-05-31,3,Tarjeta,100,463.5412042462148,2024-05-31 05:40:22
1564,59,8,2024-03-20,2,Efectivo,350,881.0545627496342,2024-03-20 02:34:04
1565,48,8,2024-07-07,2,Transferencia,350,768.1803186949735,2024-07-07 09:18:01
1566,41,6,2024-04-22,3,Transferencia,1000,3140.861648254332,2024-04-22 16:07:11
1567,13,2,2024-03-30,3,Efectivo,30,362.6211658536219,2024-03-30 02:22:01
1568,45,6,2024-02-06,1,Transferencia,1000,1090.6631044824421,2024-02-06 00:29:06
1569,89,7,2024-07-24,1,Tarjeta,720,791.7141491942212,2024-07-24 23:05:27
1570,53,6,2024-02-11,3,Transferencia,1000,3261.9247477229997,2024-02-11 18:57:12
1571,42,8,2024-08-13,1,Transferencia,350,367.98959402606096,2024-08-13 03:20:12
1572,100,1,2024-08-26,3,Efectivo,100,563.5486435760995,2024-08-26 22:17:04
1573,63,3,2024-06-27,3,Tarjeta,50,266.5673747685612,2024-06-27 06:30:57
1574,27,6,2024-09-25,1,Efectivo,1000,1026.0498361185394,2024-09-25 19:36:12
1575,38,3,2024-10-24,1,Transferencia,50,81.54328527078417,2024-10-24 08:19:20
1576,60,3,2024-02-26,2,Transferencia,50,195.23433144249967,2024-02-26 02:11:50
1577,7,2,2024-09-01,2,Efectivo,30,125.21456082880411,2024-09-01 00:44:53
1578,5,3,2024-02-22,2,Efectivo,50,177.70216548296983,2024-02-22 04:24:18
1579,45,1,2024-06-02,3,Efectivo,100,366.44419123934335,2024-06-02 08:00:10
1580,58,4,2024-02-28,1,Tarjeta,100,136.65590890030987,2024-02-28 05:34:52
1581,31,4,2024-03-06,3,Transferencia,100,484.5166299263403,2024-03-06 13:31:40
1582,23,5,2024-07-27,1,Efectivo,500,549.7668337281957,2024-07-27 16:08:25
1583,42,7,2024-09-01,3,Transferencia,720,2283.614065533696,2024-09-01 08:28:25
1584,10,6,2024-03-30,2,Tarjeta,1000,2154.3613831942803,2024-03-30 20:20:28
1585,32,7,2024-04-01,2,Tarjeta,720,1620.8317948507972,2024-04-01 07:55:55
1586,53,1,2024-10-27,2,Tarjeta,100,356.22206012243146,2024-10-27 19:58:54
1587,30,3,2024-01-29,3,Tarjeta,50,269.64018957177336,2024-01-29 20:13:08
1588,39,4,2024-10-21,1,Transferencia,100,176.99979510537983,2024-10-21 21:27:37
1589,31,7,2024-10-15,1,Tarjeta,720,743.6782164226646,2024-10-15 04:58:59
1590,82,1,2024-07-09,2,Tarjeta,100,243.45723785643236,2024-07-09 03:17:05
1591,100,4,2024-01-23,2,Efectivo,100,282.2128666665086,2024-01-23 06:42:31
1592,2,3,2024-04-05,2,Tarjeta,50,265.38642642793025,2024-04-05 00:00:36
1593,78,7,2024-01-19,2,Efectivo,720,1504.3426845036142,2024-01-19 23:15:07
1594,77,4,2024-05-11,1,Tarjeta,100,115.69280680088116,2024-05-11 10:50:51
1595,93,6,2024-01-08,3,Tarjeta,1000,3065.5615745057157,2024-01-08 22:25:38
1596,12,8,2024-09-07,3,Efectivo,350,1311.8611415029866,2024-09-07 20:26:36
1597,39,6,2024-10-15,3,Tarjeta,1000,3201.121486881768,2024-10-15 16:41:11
1598,66,5,2024-06-25,3,Transferencia,500,1598.3643141098937,2024-06-25 20:26:41
1599,96,5,2024-07-23,2,Transferencia,500,1119.9532485590726,2024-07-23 08:17:53
1600,13,4,2024-03-07,2,Tarjeta,100,314.96433203656306,2024-03-07 10:10:48
1601,46,8,2024-10-23,2,Transferencia,350,837.978476119319,2024-10-23 19:51:08
1602,27,1,2024-05-08,3,Efectivo,100,392.9606396938364,2024-05-08 07:21:10
1603,17,6,2024-09-28,2,Tarjeta,1000,2175.5925376949917,2024-09-28 18:05:29
1604,95,1,2024-02-20,2,Tarjeta,100,275.6863411744023,2024-02-20 02:18:48
1605,98,8,2024-04-09,1,Efectivo,350,422.47184885786135,2024-04-09 01:45:33
1606,60,1,2024-08-09,1,Efectivo,100,111.45121817349934,2024-08-09 12:57:18
1607,64,8,2024-04-23,2,Efectivo,350,787.0782833809465,2024-04-23 03:07:48
1608,88,4,2024-01-27,1,Tarjeta,100,141.65388361629275,2024-01-27 19:36:43
1609,35,1,2024-08-15,1,Efectivo,100,158.9135985724713,2024-08-15 04:44:05
1610,70,6,2024-02-06,2,Efectivo,1000,2033.0925271198953,2024-02-06 11:19:01
1611,83,3,2024-10-07,2,Transferencia,50,262.22364727069953,2024-10-07 11:52:50
1612,30,5,2024-09-17,2,Transferencia,500,1059.2005443181624,2024-09-17 02:11:27
1613,71,3,2024-01-02,2,Tarjeta,50,241.86680667876183,2024-01-02 06:55:18
1614,74,1,2024-07-13,3,Transferencia,100,546.8672732759051,2024-07-13 09:51:37
1615,96,3,2024-04-05,3,Transferencia,50,331.7067781852085,2024-04-05 16:56:49
1616,98,6,2024-02-27,2,Efectivo,1000,2153.3589772099576,2024-02-27 03:18:49
1617,63,6,2024-01-02,1,Efectivo,1000,1069.5674280993505,2024-01-02 17:09:22
1618,28,1,2024-01-01,2,Transferencia,100,283.9953634873614,2024-01-01 21:58:19
1619,60,4,2024-07-31,2,Transferencia,100,365.59453702604173,2024-07-31 07:55:46
1620,79,3,2024-09-10,1,Transferencia,50,86.52312328969752,2024-09-10 21:47:04
1621,94,4,2024-08-17,3,Tarjeta,100,484.22748779290964,2024-08-17 10:22:18
1622,37,4,2024-10-25,2,Tarjeta,100,354.17159304547715,2024-10-25 09:31:23
1623,93,8,2024-09-29,2,Tarjeta,350,788.2120637662514,2024-09-29 22:54:54
1624,22,2,2024-05-31,3,Transferencia,30,201.74725405670475,2024-05-31 21:42:50
1625,68,1,2024-04-29,3,Transferencia,100,454.0234227466621,2024-04-29 23:33:07
1626,20,5,2024-05-20,1,Tarjeta,500,583.6167144914239,2024-05-20 12:56:06
1627,96,6,2024-09-05,3,Tarjeta,1000,3281.078876049329,2024-09-05 23:44:24
1628,100,6,2024-01-28,3,Transferencia,1000,3177.17252147217,2024-01-28 22:46:31
1629,68,1,2024-06-26,3,Efectivo,100,508.595875437386,2024-06-26 07:46:53
1630,91,8,2024-01-21,1,Tarjeta,350,441.29462600150225,2024-01-21 14:28:52
1631,64,7,2024-01-12,3,Transferencia,720,2216.6076498814946,2024-01-12 07:48:04
1632,17,7,2024-08-09,3,Transferencia,720,2252.6612160238647,2024-08-09 05:52:23
1633,12,7,2024-10-09,1,Efectivo,720,793.8010005626425,2024-10-09 03:56:19
1634,22,8,2024-01-09,3,Transferencia,350,1302.4110047163208,2024-01-09 16:18:46
1635,17,5,2024-04-15,3,Transferencia,500,1761.397837649256,2024-04-15 02:50:22
1636,10,6,2024-01-11,1,Tarjeta,1000,1047.359645916944,2024-01-11 16:39:25
1637,65,1,2024-01-17,2,Tarjeta,100,236.08118241253604,2024-01-17 17:47:48
1638,22,8,2024-02-22,1,Efectivo,350,399.40033295696577,2024-02-22 06:39:09
1639,90,6,2024-05-12,3,Efectivo,1000,3092.2983393559043,2024-05-12 04:28:36
1640,82,4,2024-06-16,3,Transferencia,100,408.6230428490885,2024-06-16 14:10:52
1641,50,3,2024-04-19,3,Tarjeta,50,388.5122403461266,2024-04-19 14:16:09
1642,14,3,2024-06-30,1,Efectivo,50,66.79743774232982,2024-06-30 13:33:37
1643,64,8,2024-03-19,3,Efectivo,350,1303.4469287197896,2024-03-19 23:06:43
1644,47,6,2024-07-04,3,Efectivo,1000,3145.4706531725255,2024-07-04 20:38:31
1645,29,2,2024-01-28,1,Transferencia,30,93.64575379905355,2024-01-28 08:14:15
1646,76,5,2024-06-11,2,Tarjeta,500,1036.1374016224222,2024-06-11 16:03:22
1647,36,7,2024-06-12,2,Efectivo,720,1520.7246341043103,2024-06-12 13:13:52
1648,99,5,2024-03-13,3,Tarjeta,500,1554.2192481340085,2024-03-13 03:56:33
1649,52,5,2024-09-03,1,Efectivo,500,596.5389350592999,2024-09-03 22:16:52
1650,76,8,2024-07-19,3,Efectivo,350,1297.9606453180877,2024-07-19 08:32:56
1651,7,4,2024-02-03,1,Tarjeta,100,151.3669478920814,2024-02-03 12:00:25
1652,29,5,2024-10-15,1,Tarjeta,500,530.1242293491304,2024-10-15 16:40:10
1653,11,3,2024-10-03,2,Tarjeta,50,288.02191894497344,2024-10-03 22:58:55
1654,33,4,2024-02-11,2,Transferencia,100,282.0273872308549,2024-02-11 18:10:51
1655,6,1,2024-09-11,1,Efectivo,100,124.48859885186373,2024-09-11 13:33:32
1656,79,5,2024-02-01,3,Transferencia,500,1682.0543848825678,2024-02-01 22:23:22
1657,32,5,2024-09-01,2,Tarjeta,500,1189.879341662067,2024-09-01 05:14:55
1658,51,1,2024-05-17,3,Efectivo,100,331.0341784350871,2024-05-17 18:16:22
1659,75,5,2024-01-08,2,Transferencia,500,1062.8624717857197,2024-01-08 05:53:29
1660,58,1,2024-10-26,2,Efectivo,100,388.9205752738734,2024-10-26 22:52:16
1661,87,4,2024-05-02,3,Transferencia,100,376.19321105143376,2024-05-02 17:10:07
1662,26,3,2024-10-07,2,Tarjeta,50,140.3838212951676,2024-10-07 06:24:46
1663,98,1,2024-05-20,2,Transferencia,100,322.6336988439648,2024-05-20 23:47:17
1664,46,2,2024-04-15,3,Efectivo,30,352.6978322896041,2024-04-15 22:47:07
1665,98,8,2024-10-20,2,Efectivo,350,805.8797671849067,2024-10-20 07:33:27
1666,29,8,2024-01-11,2,Efectivo,350,899.0215662032144,2024-01-11 05:48:17
1667,4,1,2024-10-04,2,Efectivo,100,342.2509059168387,2024-10-04 17:31:23
1668,81,8,2024-04-28,3,Tarjeta,350,1100.0002249468207,2024-04-28 18:35:57
1669,99,5,2024-07-05,1,Transferencia,500,599.3548918513778,2024-07-05 21:48:26
1670,13,7,2024-09-27,3,Tarjeta,720,2300.1314439306516,2024-09-27 02:01:23
1671,39,7,2024-09-10,1,Tarjeta,720,755.8662280460934,2024-09-10 22:38:01
1672,15,8,2024-01-21,2,Tarjeta,350,820.4182530440194,2024-01-21 00:04:15
1673,29,4,2024-10-21,1,Efectivo,100,137.3876832638778,2024-10-21 21:15:55
1674,29,6,2024-03-04,3,Efectivo,1000,3053.343526922441,2024-03-04 04:18:07
1675,75,4,2024-01-02,3,Efectivo,100,330.3856526313777,2024-01-02 05:22:26
1676,32,6,2024-03-06,2,Transferencia,1000,2100.9250035256473,2024-03-06 09:44:10
1677,2,7,2024-03-09,1,Efectivo,720,805.3177080003933,2024-03-09 02:25:44
1678,47,7,2024-08-05,2,Transferencia,720,1563.0167334134137,2024-08-05 06:52:36
1679,78,1,2024-05-05,2,Efectivo,100,399.85731380981935,2024-05-05 17:06:36
1680,84,3,2024-01-14,3,Efectivo,50,257.448594324744,2024-01-14 23:09:57
1681,22,2,2024-09-12,1,Tarjeta,30,65.24095582840498,2024-09-12 06:59:06
1682,75,4,2024-04-05,1,Tarjeta,100,124.37745142105499,2024-04-05 15:17:12
1683,27,5,2024-09-10,1,Tarjeta,500,524.7657229438802,2024-09-10 11:51:27
1684,67,6,2024-01-22,1,Transferencia,1000,1035.6667936409044,2024-01-22 12:48:23
1685,81,8,2024-03-11,2,Transferencia,350,862.7112081492348,2024-03-11 06:06:16
1686,56,5,2024-01-17,2,Efectivo,500,1183.0362223145605,2024-01-17 17:27:43
1687,92,3,2024-10-15,3,Transferencia,50,443.27353582107395,2024-10-15 00:09:51
1688,93,6,2024-09-11,2,Efectivo,1000,2061.8121377373614,2024-09-11 01:44:37
1689,21,4,2024-04-07,2,Transferencia,100,378.63355821053653,2024-04-07 17:11:00
1690,47,1,2024-04-23,3,Transferencia,100,418.62887410488105,2024-04-23 00:37:40
1691,80,5,2024-04-05,3,Transferencia,500,1560.466947019559,2024-04-05 18:18:03
1692,59,3,2024-02-18,3,Tarjeta,50,414.9067298904447,2024-02-18 06:52:21
1693,84,4,2024-05-31,2,Transferencia,100,334.49901423585135,2024-05-31 10:20:11
1694,6,7,2024-04-20,2,Tarjeta,720,1489.6515612945911,2024-04-20 11:32:22
1695,19,7,2024-04-30,3,Tarjeta,720,2306.0544395285106,2024-04-30 01:54:29
1696,57,4,2024-06-17,3,Transferencia,100,407.5595776168082,2024-06-17 17:58:52
1697,69,4,2024-09-23,3,Efectivo,100,528.9345335517532,2024-09-23 05:23:42
1698,3,4,2024-06-13,2,Efectivo,100,301.61492151236826,2024-06-13 09:53:33
1699,1,6,2024-10-11,2,Efectivo,1000,2198.070390119149,2024-10-11 15:50:16
1700,58,4,2024-04-03,1,Transferencia,100,114.92704840336356,2024-04-03 16:41:50
1701,38,5,2024-08-21,2,Efectivo,500,1083.9027479045244,2024-08-21 21:38:42
1702,15,3,2024-05-13,2,Tarjeta,50,206.74203007979594,2024-05-13 09:27:13
1703,34,6,2024-03-10,2,Efectivo,1000,2110.5640398546975,2024-03-10 12:33:33
1704,61,4,2024-03-20,3,Transferencia,100,415.3026720441219,2024-03-20 17:13:13
1705,35,2,2024-09-24,2,Efectivo,30,211.26324483756224,2024-09-24 03:35:38
1706,64,8,2024-08-19,3,Tarjeta,350,1316.181709842023,2024-08-19 21:18:15
1707,25,2,2024-05-18,1,Transferencia,30,124.48473717800768,2024-05-18 00:37:54
1708,24,3,2024-04-27,1,Efectivo,50,132.45840391195736,2024-04-27 23:26:30
1709,12,7,2024-06-11,3,Transferencia,720,2419.656653272782,2024-06-11 08:50:15
1710,18,1,2024-07-04,3,Transferencia,100,478.6472311673988,2024-07-04 21:06:58
1711,15,1,2024-07-25,3,Transferencia,100,552.9898211352399,2024-07-25 05:16:01
1712,80,8,2024-03-08,2,Efectivo,350,774.6307036466314,2024-03-08 05:34:04
1713,27,7,2024-03-04,1,Transferencia,720,765.8630885898293,2024-03-04 06:06:15
1714,72,6,2024-01-17,3,Efectivo,1000,3115.566513731007,2024-01-17 04:05:06
1715,60,6,2024-02-03,2,Tarjeta,1000,2104.1297203806266,2024-02-03 01:39:34
1716,46,6,2024-03-18,1,Efectivo,1000,1035.7021654614773,2024-03-18 21:14:24
1717,89,1,2024-02-17,2,Tarjeta,100,393.09005960580043,2024-02-17 05:53:33
1718,17,2,2024-08-18,1,Efectivo,30,68.15601652051014,2024-08-18 00:32:30
1719,93,1,2024-10-08,2,Transferencia,100,237.64801685996918,2024-10-08 23:36:53
1720,53,5,2024-10-15,1,Efectivo,500,557.4135449445372,2024-10-15 02:53:31
1721,8,4,2024-05-22,1,Transferencia,100,115.13891706006588,2024-05-22 12:49:16
1722,79,6,2024-07-05,2,Tarjeta,1000,2039.8977699355446,2024-07-05 17:25:44
1723,27,2,2024-07-01,3,Efectivo,30,179.2351350829865,2024-07-01 04:56:11
1724,46,3,2024-05-02,1,Transferencia,50,101.79152248939275,2024-05-02 19:23:30
1725,50,8,2024-07-07,3,Tarjeta,350,1196.9777517234374,2024-07-07 09:44:13
1726,71,3,2024-09-16,2,Tarjeta,50,263.9445351605024,2024-09-16 14:27:56
1727,3,4,2024-07-01,3,Efectivo,100,529.6581565487106,2024-07-01 01:57:25
1728,93,2,2024-03-31,3,Tarjeta,30,235.10593937748934,2024-03-31 16:00:23
1729,64,1,2024-02-08,3,Transferencia,100,420.10013604542013,2024-02-08 08:15:14
1730,44,1,2024-03-07,3,Tarjeta,100,415.44657169660456,2024-03-07 09:33:06
1731,53,5,2024-04-14,3,Tarjeta,500,1738.9786735693824,2024-04-14 02:22:42
1732,24,5,2024-10-27,1,Transferencia,500,514.6865165599143,2024-10-27 15:17:28
1733,60,1,2024-05-29,1,Tarjeta,100,111.15394845595452,2024-05-29 03:20:26
1734,3,3,2024-08-28,1,Tarjeta,50,131.59899527339832,2024-08-28 08:46:29
1735,20,8,2024-02-03,2,Tarjeta,350,805.8863476780289,2024-02-03 07:27:24
1736,46,6,2024-10-04,3,Tarjeta,1000,3065.3379074094655,2024-10-04 06:30:47
1737,15,3,2024-08-16,1,Transferencia,50,81.20093411350511,2024-08-16 21:31:42
1738,25,8,2024-03-16,2,Tarjeta,350,887.8507115575288,2024-03-16 23:07:48
1739,94,5,2024-03-11,1,Transferencia,500,587.3552678062408,2024-03-11 15:11:48
1740,78,4,2024-06-30,1,Tarjeta,100,173.88065452015752,2024-06-30 17:45:25
1741,71,8,2024-06-07,3,Tarjeta,350,1210.2008121910783,2024-06-07 19:40:25
1742,17,1,2024-06-25,2,Tarjeta,100,313.6582527144494,2024-06-25 14:19:34
1743,84,5,2024-04-20,3,Tarjeta,500,1793.3160245266688,2024-04-20 23:45:48
1744,100,5,2024-08-28,3,Transferencia,500,1790.7580198487576,2024-08-28 05:13:32
1745,9,6,2024-07-17,1,Transferencia,1000,1029.3742141207251,2024-07-17 15:21:49
1746,38,1,2024-02-27,3,Transferencia,100,548.9982329024359,2024-02-27 17:50:30
1747,48,6,2024-09-22,2,Efectivo,1000,2055.503679910063,2024-09-22 11:33:48
1748,60,1,2024-08-09,3,Tarjeta,100,387.65511902866683,2024-08-09 11:16:21
1749,63,6,2024-02-05,3,Tarjeta,1000,3212.5451192244354,2024-02-05 12:57:08
1750,86,8,2024-08-24,3,Transferencia,350,1189.3502966186381,2024-08-24 06:58:25
1751,2,3,2024-03-20,1,Efectivo,50,143.8389966395868,2024-03-20 22:10:30
1752,88,4,2024-10-01,2,Tarjeta,100,236.02175228128158,2024-10-01 19:12:37
1753,72,4,2024-03-23,1,Transferencia,100,156.03730767285438,2024-03-23 09:00:42
1754,11,1,2024-06-17,1,Tarjeta,100,192.6669377398809,2024-06-17 00:39:07
1755,64,2,2024-09-28,1,Tarjeta,30,121.37022944315547,2024-09-28 13:14:10
1756,77,7,2024-04-23,1,Transferencia,720,744.0876292074167,2024-04-23 04:45:10
1757,81,5,2024-01-17,1,Transferencia,500,542.9973930086811,2024-01-17 17:16:10
1758,72,5,2024-09-21,2,Tarjeta,500,1131.4418520084052,2024-09-21 01:22:03
1759,21,1,2024-10-13,3,Tarjeta,100,373.0366188882786,2024-10-13 14:23:21
1760,18,8,2024-07-12,1,Transferencia,350,447.1219954841165,2024-07-12 17:26:11
1761,94,6,2024-01-09,1,Tarjeta,1000,1092.3274395854894,2024-01-09 22:32:27
1762,64,2,2024-08-25,2,Tarjeta,30,110.05103222620446,2024-08-25 13:22:15
1763,82,3,2024-01-22,2,Transferencia,50,141.80798302697738,2024-01-22 05:19:59
1764,95,6,2024-02-29,3,Tarjeta,1000,3053.0602903582317,2024-02-29 02:31:06
1765,38,6,2024-05-16,2,Tarjeta,1000,2183.6998595265936,2024-05-16 14:28:56
1766,32,1,2024-03-12,3,Efectivo,100,382.2784286447744,2024-03-12 10:09:35
1767,11,1,2024-03-25,1,Transferencia,100,147.46564356899194,2024-03-25 12:58:53
1768,45,8,2024-01-02,1,Efectivo,350,400.3966229086803,2024-01-02 04:43:11
1769,89,5,2024-07-05,3,Efectivo,500,1691.7329819376632,2024-07-05 06:15:53
1770,33,1,2024-09-17,2,Efectivo,100,232.9123618745365,2024-09-17 00:10:34
1771,41,1,2024-05-15,3,Tarjeta,100,391.2248266981393,2024-05-15 03:32:51
1772,8,1,2024-05-28,2,Tarjeta,100,387.66826964540667,2024-05-28 05:04:58
1773,11,8,2024-01-04,1,Efectivo,350,441.75690965417124,2024-01-04 22:11:16
1774,86,5,2024-06-03,2,Efectivo,500,1160.6323165330246,2024-06-03 09:59:59
1775,51,3,2024-06-20,3,Efectivo,50,185.23833631691818,2024-06-20 19:58:07
1776,88,3,2024-05-24,3,Tarjeta,50,268.29182749394755,2024-05-24 16:34:08
1777,41,7,2024-05-13,1,Efectivo,720,786.5162861808617,2024-05-13 17:24:28
1778,17,7,2024-08-27,2,Efectivo,720,1509.5342381192256,2024-08-27 19:16:14
1779,76,1,2024-01-04,2,Transferencia,100,383.7256051096799,2024-01-04 18:45:09
1780,46,7,2024-02-25,2,Transferencia,720,1574.1001031298395,2024-02-25 21:03:03
1781,32,5,2024-05-17,1,Tarjeta,500,516.4716045584801,2024-05-17 12:20:40
1782,79,8,2024-08-20,2,Transferencia,350,883.6210059904265,2024-08-20 08:47:35
1783,80,3,2024-09-30,3,Transferencia,50,438.59699770758004,2024-09-30 11:57:19
1784,54,6,2024-04-03,2,Transferencia,1000,2033.9882353105106,2024-04-03 15:20:55
1785,86,3,2024-03-21,1,Tarjeta,50,107.91242113751835,2024-03-21 20:03:39
1786,92,3,2024-06-07,2,Transferencia,50,174.60557079855067,2024-06-07 15:16:29
1787,20,5,2024-08-18,2,Tarjeta,500,1090.7110337666525,2024-08-18 03:07:24
1788,33,7,2024-07-06,3,Efectivo,720,2238.505828847942,2024-07-06 16:16:35
1789,74,6,2024-08-22,2,Transferencia,1000,2124.052978362234,2024-08-22 10:59:11
1790,40,5,2024-05-07,3,Tarjeta,500,1788.6544253772004,2024-05-07 17:33:50
1791,32,1,2024-10-09,3,Transferencia,100,465.8296020733344,2024-10-09 07:52:51
1792,97,8,2024-07-06,1,Efectivo,350,367.4623123255033,2024-07-06 19:15:58
1793,2,4,2024-10-06,3,Tarjeta,100,497.4003600389002,2024-10-06 08:01:18
1794,97,3,2024-05-26,3,Tarjeta,50,271.86020850183945,2024-05-26 10:02:37
1795,33,4,2024-02-06,1,Tarjeta,100,187.03326706321678,2024-02-06 01:38:34
1796,77,8,2024-09-15,3,Efectivo,350,1197.363100045447,2024-09-15 23:15:00
1797,30,8,2024-02-11,1,Efectivo,350,377.3555648048021,2024-02-11 07:33:00
1798,33,5,2024-10-14,2,Efectivo,500,1054.3990120844062,2024-10-14 01:01:28
1799,77,5,2024-06-06,1,Tarjeta,500,579.1887762649044,2024-06-06 22:16:59
1800,26,5,2024-02-19,3,Efectivo,500,1601.7086515429874,2024-02-19 21:50:16
1801,22,4,2024-05-07,1,Transferencia,100,179.05100547433005,2024-05-07 02:45:16
1802,66,5,2024-03-11,3,Efectivo,500,1585.589573906982,2024-03-11 15:39:23
1803,38,8,2024-09-17,2,Tarjeta,350,777.9035463662357,2024-09-17 07:36:00
1804,90,1,2024-05-13,1,Transferencia,100,151.89382751957294,2024-05-13 10:30:05
1805,46,5,2024-09-29,2,Efectivo,500,1189.7752529448212,2024-09-29 03:44:13
1806,15,2,2024-04-29,3,Transferencia,30,371.56748468353265,2024-04-29 06:18:23
1807,98,7,2024-08-25,3,Transferencia,720,2245.8554063640177,2024-08-25 16:23:41
1808,44,4,2024-09-09,2,Tarjeta,100,284.4794274237531,2024-09-09 20:36:16
1809,49,2,2024-06-10,1,Transferencia,30,53.44594496083951,2024-06-10 22:40:14
1810,75,5,2024-07-13,1,Transferencia,500,555.8986571382147,2024-07-13 22:31:12
1811,61,8,2024-07-12,3,Tarjeta,350,1204.35728868756,2024-07-12 02:03:30
1812,67,1,2024-04-30,2,Tarjeta,100,382.13682924113186,2024-04-30 22:37:42
1813,6,3,2024-07-21,2,Tarjeta,50,287.4009680023931,2024-07-21 13:24:28
1814,9,6,2024-08-15,1,Transferencia,1000,1044.5210651906564,2024-08-15 09:30:48
1815,6,7,2024-08-24,1,Transferencia,720,774.256414871709,2024-08-24 08:39:19
1816,73,6,2024-05-03,1,Transferencia,1000,1090.661262423152,2024-05-03 11:40:39
1817,95,5,2024-01-26,2,Tarjeta,500,1165.207405394111,2024-01-26 13:16:40
1818,32,7,2024-04-01,1,Efectivo,720,730.3290680210184,2024-04-01 11:19:21
1819,41,7,2024-08-12,1,Transferencia,720,758.8053607765224,2024-08-12 23:55:03
1820,76,1,2024-05-28,3,Efectivo,100,443.879045322754,2024-05-28 12:07:43
1821,8,7,2024-06-30,1,Tarjeta,720,750.6744655314908,2024-06-30 22:28:23
1822,72,4,2024-01-18,1,Transferencia,100,127.96144543063448,2024-01-18 11:13:32
1823,50,2,2024-03-30,2,Efectivo,30,86.80121118722234,2024-03-30 09:49:27
1824,92,2,2024-10-17,2,Transferencia,30,195.8065505125569,2024-10-17 01:36:53
1825,62,2,2024-06-17,3,Transferencia,30,190.87777843045473,2024-06-17 16:38:14
1826,84,4,2024-05-23,1,Transferencia,100,114.71124605881818,2024-05-23 14:17:24
1827,62,6,2024-01-25,3,Efectivo,1000,3092.364413842577,2024-01-25 09:31:09
1828,7,1,2024-01-07,2,Tarjeta,100,364.3445115105028,2024-01-07 17:09:08
1829,75,7,2024-01-22,3,Transferencia,720,2419.9020790445675,2024-01-22 11:26:30
1830,84,4,2024-10-17,2,Tarjeta,100,306.95192413479447,2024-10-17 11:11:58
1831,80,2,2024-01-26,3,Tarjeta,30,232.3390810103453,2024-01-26 10:16:58
1832,4,5,2024-10-27,3,Efectivo,500,1794.0204972454812,2024-10-27 11:02:39
1833,6,3,2024-01-08,1,Efectivo,50,78.05081936292629,2024-01-08 04:34:58
1834,58,7,2024-09-21,3,Tarjeta,720,2248.1470063707443,2024-09-21 07:13:09
1835,22,4,2024-08-18,1,Transferencia,100,136.26804593327597,2024-08-18 07:06:08
1836,26,8,2024-09-11,1,Efectivo,350,375.54815864529786,2024-09-11 18:29:37
1837,3,4,2024-07-03,1,Transferencia,100,144.1429038383768,2024-07-03 08:21:39
1838,41,1,2024-05-26,1,Transferencia,100,191.97508042907785,2024-05-26 11:17:19
1839,60,1,2024-10-27,3,Transferencia,100,496.143916969715,2024-10-27 06:31:22
1840,14,4,2024-02-19,2,Tarjeta,100,294.15037875020744,2024-02-19 19:13:32
1841,75,2,2024-04-16,2,Transferencia,30,248.19394302281867,2024-04-16 15:21:01
1842,82,3,2024-08-03,2,Tarjeta,50,128.72356184564802,2024-08-03 08:20:48
1843,12,7,2024-07-22,3,Tarjeta,720,2246.774568033503,2024-07-22 00:51:05
1844,87,1,2024-10-11,1,Transferencia,100,160.9299744591583,2024-10-11 00:33:56
1845,12,7,2024-05-11,2,Transferencia,720,1570.7994721747723,2024-05-11 09:56:54
1846,13,2,2024-04-15,3,Transferencia,30,130.68052677190553,2024-04-15 16:34:54
1847,25,7,2024-05-24,1,Transferencia,720,766.2734882116418,2024-05-24 04:42:04
1848,45,5,2024-01-04,2,Tarjeta,500,1136.8477136695572,2024-01-04 16:43:24
1849,19,1,2024-08-25,1,Transferencia,100,172.82634917630614,2024-08-25 09:07:24
1850,55,2,2024-09-05,2,Transferencia,30,194.86518245292848,2024-09-05 22:45:43
1851,100,2,2024-02-04,2,Tarjeta,30,137.70138038496643,2024-02-04 05:58:38
1852,45,3,2024-03-15,2,Efectivo,50,136.8336222476237,2024-03-15 04:44:19
